id,time,lat,lon,bssid,ssid,level,speed,accuracy
702,1437682278833,40.10431546,-88.23655679,de:03:01:06:20:81,IllinoisNet,-77,2.75,14.0
703,1437682278833,40.10431546,-88.23655679,de:03:01:06:20:96,IllinoisNet,-77,2.75,14.0
711,1437682278833,40.10431546,-88.23655679,de:08:01:06:20:96,UIUCnet,-77,2.75,14.0
712,1437682278833,40.10431546,-88.23655679,de:0a:01:06:20:96,UIpublicWiFi,-78,2.75,14.0
713,1437682278833,40.10431546,-88.23655679,de:08:01:06:20:81,UIUCnet,-79,2.75,14.0
746,1437682279997,40.10424761,-88.23648301,de:03:01:06:20:81,IllinoisNet,-77,3.25,14.0
747,1437682279997,40.10424761,-88.23648301,de:03:01:06:20:96,IllinoisNet,-77,3.25,14.0
755,1437682279997,40.10424761,-88.23648301,de:08:01:06:20:96,UIUCnet,-77,3.25,14.0
756,1437682279997,40.10424761,-88.23648301,de:0a:01:06:20:96,UIpublicWiFi,-78,3.25,14.0
757,1437682279997,40.10424761,-88.23648301,de:08:01:06:20:81,UIUCnet,-79,3.25,14.0
784,1437682282337,40.10417983,-88.23644136,de:03:01:06:20:81,IllinoisNet,-77,3.5,18.0
785,1437682282337,40.10417983,-88.23644136,de:03:01:06:20:96,IllinoisNet,-77,3.5,18.0
793,1437682282337,40.10417983,-88.23644136,de:08:01:06:20:96,UIUCnet,-77,3.5,18.0
794,1437682282337,40.10417983,-88.23644136,de:0a:01:06:20:96,UIpublicWiFi,-78,3.5,18.0
795,1437682282337,40.10417983,-88.23644136,de:08:01:06:20:81,UIUCnet,-79,3.5,18.0
799,1437682282337,40.10417983,-88.23644136,de:0b:01:06:20:c2,eduroam,-76,3.5,18.0
800,1437682282337,40.10417983,-88.23644136,de:03:01:06:20:c2,IllinoisNet,-76,3.5,18.0
803,1437682282337,40.10417983,-88.23644136,de:0b:01:08:82:c3,eduroam,-85,3.5,18.0
805,1437682282337,40.10417983,-88.23644136,de:03:01:08:82:c3,IllinoisNet,-85,3.5,18.0
810,1437682282337,40.10417983,-88.23644136,de:0a:01:06:20:c2,UIpublicWiFi,-75,3.5,18.0
811,1437682282337,40.10417983,-88.23644136,de:08:01:06:20:c2,UIUCnet,-76,3.5,18.0
813,1437682282337,40.10417983,-88.23644136,de:08:01:08:82:c3,UIUCnet,-85,3.5,18.0
814,1437682282337,40.10417983,-88.23644136,de:0a:01:08:82:c3,UIpublicWiFi,-86,3.5,18.0
839,1437682285145,40.10414915,-88.23634558,de:03:01:06:20:81,IllinoisNet,-77,3.75,15.0
840,1437682285145,40.10414915,-88.23634558,de:03:01:06:20:96,IllinoisNet,-77,3.75,15.0
848,1437682285145,40.10414915,-88.23634558,de:08:01:06:20:96,UIUCnet,-77,3.75,15.0
849,1437682285145,40.10414915,-88.23634558,de:0a:01:06:20:96,UIpublicWiFi,-78,3.75,15.0
850,1437682285145,40.10414915,-88.23634558,de:08:01:06:20:81,UIUCnet,-79,3.75,15.0
854,1437682285145,40.10414915,-88.23634558,de:0b:01:06:20:c2,eduroam,-76,3.75,15.0
855,1437682285145,40.10414915,-88.23634558,de:03:01:06:20:c2,IllinoisNet,-76,3.75,15.0
858,1437682285145,40.10414915,-88.23634558,de:0b:01:08:82:c3,eduroam,-85,3.75,15.0
860,1437682285145,40.10414915,-88.23634558,de:03:01:08:82:c3,IllinoisNet,-85,3.75,15.0
865,1437682285145,40.10414915,-88.23634558,de:0a:01:06:20:c2,UIpublicWiFi,-75,3.75,15.0
866,1437682285145,40.10414915,-88.23634558,de:08:01:06:20:c2,UIUCnet,-76,3.75,15.0
868,1437682285145,40.10414915,-88.23634558,de:08:01:08:82:c3,UIUCnet,-85,3.75,15.0
869,1437682285145,40.10414915,-88.23634558,de:0a:01:08:82:c3,UIpublicWiFi,-86,3.75,15.0
889,1437682333018,40.10419311,-88.23372547,de:03:01:06:20:81,IllinoisNet,-77,2.25,15.0
890,1437682333018,40.10419311,-88.23372547,de:03:01:06:20:96,IllinoisNet,-77,2.25,15.0
898,1437682333018,40.10419311,-88.23372547,de:08:01:06:20:96,UIUCnet,-77,2.25,15.0
899,1437682333018,40.10419311,-88.23372547,de:0a:01:06:20:96,UIpublicWiFi,-78,2.25,15.0
900,1437682333018,40.10419311,-88.23372547,de:08:01:06:20:81,UIUCnet,-79,2.25,15.0
904,1437682333018,40.10419311,-88.23372547,de:0b:01:06:20:c2,eduroam,-76,2.25,15.0
905,1437682333018,40.10419311,-88.23372547,de:03:01:06:20:c2,IllinoisNet,-76,2.25,15.0
908,1437682333018,40.10419311,-88.23372547,de:0b:01:08:82:c3,eduroam,-53,2.25,15.0
910,1437682333018,40.10419311,-88.23372547,de:03:01:08:82:c3,IllinoisNet,-86,2.25,15.0
915,1437682333018,40.10419311,-88.23372547,de:0a:01:06:20:c2,UIpublicWiFi,-75,2.25,15.0
916,1437682333018,40.10419311,-88.23372547,de:08:01:06:20:c2,UIUCnet,-76,2.25,15.0
918,1437682333018,40.10419311,-88.23372547,de:08:01:08:82:c3,UIUCnet,-85,2.25,15.0
919,1437682333018,40.10419311,-88.23372547,de:0a:01:08:82:c3,UIpublicWiFi,-86,2.25,15.0
927,1437682333018,40.10419311,-88.23372547,de:0b:01:06:20:ac,eduroam,-73,2.25,15.0
928,1437682333018,40.10419311,-88.23372547,de:0b:01:0a:f4:8b,eduroam,-66,2.25,15.0
929,1437682333018,40.10419311,-88.23372547,7e:08:02:0b:6a:ed,eduroam,-70,2.25,15.0
930,1437682333018,40.10419311,-88.23372547,7e:08:01:0b:6a:ed,eduroam,-76,2.25,15.0
931,1437682333018,40.10419311,-88.23372547,d6:0a:01:0b:ad:60,IllinoisNet,-84,2.25,15.0
933,1437682333018,40.10419311,-88.23372547,7e:04:01:08:a7:d6,IllinoisNet,-87,2.25,15.0
934,1437682334242,40.10418804,-88.23364842,de:0b:01:08:82:c3,eduroam,-82,2.5,15.0
936,1437682334242,40.10418804,-88.23364842,de:03:01:08:82:c3,IllinoisNet,-86,2.5,15.0
937,1437682334242,40.10418804,-88.23364842,de:0a:01:08:82:c3,UIpublicWiFi,-85,2.5,15.0
938,1437682334242,40.10418804,-88.23364842,7e:08:01:0b:6a:ed,eduroam,-76,2.5,15.0
939,1437682334242,40.10418804,-88.23364842,d6:0a:01:0b:ad:60,IllinoisNet,-84,2.5,15.0
941,1437682334242,40.10418804,-88.23364842,7e:04:01:08:a7:d6,IllinoisNet,-87,2.5,15.0
944,1437682334242,40.10418804,-88.23364842,de:03:02:08:82:c3,IllinoisNet,-80,2.5,15.0
946,1437682334242,40.10418804,-88.23364842,de:0b:02:08:82:c3,eduroam,-81,2.5,15.0
951,1437682334242,40.10418804,-88.23364842,7e:08:01:08:a2:ea,eduroam,-81,2.5,15.0
952,1437682334242,40.10418804,-88.23364842,7e:04:01:08:a2:ea,IllinoisNet,-81,2.5,15.0
956,1437682334242,40.10418804,-88.23364842,de:08:02:08:82:c3,UIUCnet,-80,2.5,15.0
957,1437682334242,40.10418804,-88.23364842,d6:08:01:0b:7f:dd,UIUCnet,-76,2.5,15.0
958,1437682334242,40.10418804,-88.23364842,de:0a:02:08:82:c3,UIpublicWiFi,-81,2.5,15.0
960,1437682334242,40.10418804,-88.23364842,00:0c:e6:62:a3:da,UIpublicWiFi,-83,2.5,15.0
961,1437682334242,40.10418804,-88.23364842,00:0c:e6:62:2a:b4,UIpublicWiFi,-81,2.5,15.0
963,1437682334242,40.10418804,-88.23364842,d6:08:01:0b:78:17,UIUCnet,-83,2.5,15.0
964,1437682338999,40.10417568,-88.23339883,de:0b:01:08:82:c3,eduroam,-82,4.5,15.0
966,1437682338999,40.10417568,-88.23339883,de:03:01:08:82:c3,IllinoisNet,-86,4.5,15.0
967,1437682338999,40.10417568,-88.23339883,de:0a:01:08:82:c3,UIpublicWiFi,-85,4.5,15.0
968,1437682338999,40.10417568,-88.23339883,7e:08:01:0b:6a:ed,eduroam,-72,4.5,15.0
969,1437682338999,40.10417568,-88.23339883,d6:0a:01:0b:ad:60,IllinoisNet,-84,4.5,15.0
971,1437682338999,40.10417568,-88.23339883,7e:04:01:08:a7:d6,IllinoisNet,-87,4.5,15.0
974,1437682338999,40.10417568,-88.23339883,de:03:02:08:82:c3,IllinoisNet,-80,4.5,15.0
976,1437682338999,40.10417568,-88.23339883,de:0b:02:08:82:c3,eduroam,-81,4.5,15.0
981,1437682338999,40.10417568,-88.23339883,7e:08:01:08:a2:ea,eduroam,-74,4.5,15.0
982,1437682338999,40.10417568,-88.23339883,7e:04:01:08:a2:ea,IllinoisNet,-74,4.5,15.0
986,1437682338999,40.10417568,-88.23339883,de:08:02:08:82:c3,UIUCnet,-80,4.5,15.0
987,1437682338999,40.10417568,-88.23339883,d6:08:01:0b:7f:dd,UIUCnet,-76,4.5,15.0
988,1437682338999,40.10417568,-88.23339883,de:0a:02:08:82:c3,UIpublicWiFi,-81,4.5,15.0
990,1437682338999,40.10417568,-88.23339883,00:0c:e6:62:a3:da,UIpublicWiFi,-83,4.5,15.0
991,1437682338999,40.10417568,-88.23339883,00:0c:e6:62:2a:b4,UIpublicWiFi,-81,4.5,15.0
993,1437682338999,40.10417568,-88.23339883,d6:08:01:0b:78:17,UIUCnet,-83,4.5,15.0
994,1437682338999,40.10417568,-88.23339883,7e:04:01:0b:6a:ed,IllinoisNet,-71,4.5,15.0
995,1437682338999,40.10417568,-88.23339883,7e:08:01:08:a9:91,eduroam,-72,4.5,15.0
996,1437682338999,40.10417568,-88.23339883,7e:04:01:08:a9:91,IllinoisNet,-72,4.5,15.0
1002,1437682338999,40.10417568,-88.23339883,00:0c:e6:62:78:6d,IllinoisNet,-89,4.5,15.0
1003,1437682338999,40.10417568,-88.23339883,7e:02:01:0b:6a:ed,UIUCnet,-70,4.5,15.0
1004,1437682338999,40.10417568,-88.23339883,7e:02:01:08:a2:ea,UIUCnet,-74,4.5,15.0
1005,1437682338999,40.10417568,-88.23339883,d6:08:01:0b:ab:f1,UIUCnet,-86,4.5,15.0
1006,1437682338999,40.10417568,-88.23339883,00:0c:e6:62:fc:b8,UIUCnet,-88,4.5,15.0
1008,1437682344916,40.10415797,-88.23304935,de:0b:01:08:82:c3,eduroam,-82,4.75,14.0
1010,1437682344916,40.10415797,-88.23304935,de:0a:01:08:82:c3,UIpublicWiFi,-85,4.75,14.0
1011,1437682344916,40.10415797,-88.23304935,7e:08:01:0b:6a:ed,eduroam,-72,4.75,14.0
1014,1437682344916,40.10415797,-88.23304935,de:03:02:08:82:c3,IllinoisNet,-80,4.75,14.0
1016,1437682344916,40.10415797,-88.23304935,de:0b:02:08:82:c3,eduroam,-81,4.75,14.0
1021,1437682344916,40.10415797,-88.23304935,7e:08:01:08:a2:ea,eduroam,-74,4.75,14.0
1022,1437682344916,40.10415797,-88.23304935,7e:04:01:08:a2:ea,IllinoisNet,-74,4.75,14.0
1026,1437682344916,40.10415797,-88.23304935,de:08:02:08:82:c3,UIUCnet,-80,4.75,14.0
1027,1437682344916,40.10415797,-88.23304935,d6:08:01:0b:7f:dd,UIUCnet,-76,4.75,14.0
1028,1437682344916,40.10415797,-88.23304935,de:0a:02:08:82:c3,UIpublicWiFi,-81,4.75,14.0
1030,1437682344916,40.10415797,-88.23304935,00:0c:e6:62:a3:da,UIpublicWiFi,-83,4.75,14.0
1031,1437682344916,40.10415797,-88.23304935,00:0c:e6:62:2a:b4,UIpublicWiFi,-81,4.75,14.0
1033,1437682344916,40.10415797,-88.23304935,d6:08:01:0b:78:17,UIUCnet,-83,4.75,14.0
1034,1437682344916,40.10415797,-88.23304935,7e:04:01:0b:6a:ed,IllinoisNet,-71,4.75,14.0
1035,1437682344916,40.10415797,-88.23304935,7e:08:01:08:a9:91,eduroam,-74,4.75,14.0
1036,1437682344916,40.10415797,-88.23304935,7e:04:01:08:a9:91,IllinoisNet,-74,4.75,14.0
1042,1437682344916,40.10415797,-88.23304935,00:0c:e6:62:78:6d,IllinoisNet,-89,4.75,14.0
1043,1437682344916,40.10415797,-88.23304935,7e:02:01:0b:6a:ed,UIUCnet,-70,4.75,14.0
1044,1437682344916,40.10415797,-88.23304935,7e:02:01:08:a2:ea,UIUCnet,-74,4.75,14.0
1045,1437682344916,40.10415797,-88.23304935,d6:08:01:0b:ab:f1,UIUCnet,-86,4.75,14.0
1046,1437682344916,40.10415797,-88.23304935,00:0c:e6:62:fc:b8,UIUCnet,-88,4.75,14.0
1048,1437682344916,40.10415797,-88.23304935,7e:08:01:08:aa:2f,eduroam,-83,4.75,14.0
1049,1437682344916,40.10415797,-88.23304935,7e:04:01:08:aa:2f,IllinoisNet,-84,4.75,14.0
1052,1437682344916,40.10415797,-88.23304935,7e:02:01:08:a9:91,UIUCnet,-75,4.75,14.0
1053,1437682344916,40.10415797,-88.23304935,7e:02:01:08:a9:80,UIUCnet,-77,4.75,14.0
1054,1437682349271,40.1041239,-88.23258507,7e:08:01:0b:6a:ed,eduroam,-72,5.75,15.0
1055,1437682349271,40.1041239,-88.23258507,7e:08:01:08:a2:ea,eduroam,-74,5.75,15.0
1056,1437682349271,40.1041239,-88.23258507,7e:04:01:08:a2:ea,IllinoisNet,-74,5.75,15.0
1058,1437682349271,40.1041239,-88.23258507,7e:04:01:0b:6a:ed,IllinoisNet,-71,5.75,15.0
1059,1437682349271,40.1041239,-88.23258507,7e:08:01:08:a9:91,eduroam,-74,5.75,15.0
1060,1437682349271,40.1041239,-88.23258507,7e:04:01:08:a9:91,IllinoisNet,-74,5.75,15.0
1066,1437682349271,40.1041239,-88.23258507,00:0c:e6:62:78:6d,IllinoisNet,-89,5.75,15.0
1067,1437682349271,40.1041239,-88.23258507,7e:02:01:0b:6a:ed,UIUCnet,-70,5.75,15.0
1068,1437682349271,40.1041239,-88.23258507,7e:02:01:08:a2:ea,UIUCnet,-74,5.75,15.0
1069,1437682349271,40.1041239,-88.23258507,d6:08:01:0b:ab:f1,UIUCnet,-86,5.75,15.0
1070,1437682349271,40.1041239,-88.23258507,00:0c:e6:62:fc:b8,UIUCnet,-88,5.75,15.0
1072,1437682349271,40.1041239,-88.23258507,7e:08:01:08:aa:2f,eduroam,-83,5.75,15.0
1073,1437682349271,40.1041239,-88.23258507,7e:04:01:08:aa:2f,IllinoisNet,-84,5.75,15.0
1076,1437682349271,40.1041239,-88.23258507,7e:02:01:08:a9:91,UIUCnet,-75,5.75,15.0
1077,1437682349271,40.1041239,-88.23258507,7e:02:01:08:a9:80,UIUCnet,-77,5.75,15.0
1078,1437682349271,40.1041239,-88.23258507,7e:04:01:08:a6:bd,IllinoisNet,-72,5.75,15.0
1079,1437682349271,40.1041239,-88.23258507,7e:08:01:08:a6:bd,eduroam,-73,5.75,15.0
1080,1437682349271,40.1041239,-88.23258507,7e:08:01:08:aa:1c,eduroam,-82,5.75,15.0
1081,1437682349271,40.1041239,-88.23258507,7e:04:01:08:a9:d6,IllinoisNet,-84,5.75,15.0
1082,1437682349271,40.1041239,-88.23258507,7e:02:01:08:a6:bd,UIUCnet,-74,5.75,15.0
1083,1437682349271,40.1041239,-88.23258507,7e:02:01:08:aa:1c,UIUCnet,-84,5.75,15.0
1084,1437682349271,40.1041239,-88.23258507,7e:02:01:08:a9:d6,UIUCnet,-85,5.75,15.0
1086,1437682354009,40.10411985,-88.23234595,7e:08:01:08:a9:91,eduroam,-74,5.75,13.0
1087,1437682354009,40.10411985,-88.23234595,7e:04:01:08:a9:91,IllinoisNet,-74,5.75,13.0
1091,1437682354009,40.10411985,-88.23234595,7e:08:01:08:aa:2f,eduroam,-83,5.75,13.0
1092,1437682354009,40.10411985,-88.23234595,7e:04:01:08:aa:2f,IllinoisNet,-84,5.75,13.0
1095,1437682354009,40.10411985,-88.23234595,7e:02:01:08:a9:91,UIUCnet,-75,5.75,13.0
1096,1437682354009,40.10411985,-88.23234595,7e:02:01:08:a9:80,UIUCnet,-77,5.75,13.0
1097,1437682354009,40.10411985,-88.23234595,7e:04:01:08:a6:bd,IllinoisNet,-84,5.75,13.0
1098,1437682354009,40.10411985,-88.23234595,7e:08:01:08:a6:bd,eduroam,-83,5.75,13.0
1099,1437682354009,40.10411985,-88.23234595,7e:08:01:08:aa:1c,eduroam,-82,5.75,13.0
1100,1437682354009,40.10411985,-88.23234595,7e:04:01:08:a9:d6,IllinoisNet,-85,5.75,13.0
1101,1437682354009,40.10411985,-88.23234595,7e:02:01:08:a6:bd,UIUCnet,-82,5.75,13.0
1102,1437682354009,40.10411985,-88.23234595,7e:02:01:08:aa:1c,UIUCnet,-84,5.75,13.0
1103,1437682354009,40.10411985,-88.23234595,7e:02:01:08:a9:d6,UIUCnet,-89,5.75,13.0
1104,1437682354009,40.10411985,-88.23234595,7e:08:01:08:8a:7f,eduroam,-77,5.75,13.0
1105,1437682354009,40.10411985,-88.23234595,7e:08:01:08:8a:9a,eduroam,-78,5.75,13.0
1106,1437682354009,40.10411985,-88.23234595,7e:04:01:08:8a:9a,IllinoisNet,-80,5.75,13.0
1108,1437682354009,40.10411985,-88.23234595,7e:08:01:08:a9:d6,eduroam,-86,5.75,13.0
1111,1437682354009,40.10411985,-88.23234595,7e:02:01:08:8a:7f,UIUCnet,-78,5.75,13.0
1112,1437682354009,40.10411985,-88.23234595,7e:02:01:08:8a:9a,UIUCnet,-81,5.75,13.0
1117,1437682359892,40.10414953,-88.23196527,7e:04:01:08:a6:bd,IllinoisNet,-84,5.5,12.0
1118,1437682359892,40.10414953,-88.23196527,7e:08:01:08:a6:bd,eduroam,-83,5.5,12.0
1119,1437682359892,40.10414953,-88.23196527,7e:08:01:08:aa:1c,eduroam,-82,5.5,12.0
1120,1437682359892,40.10414953,-88.23196527,7e:04:01:08:a9:d6,IllinoisNet,-85,5.5,12.0
1121,1437682359892,40.10414953,-88.23196527,7e:02:01:08:a6:bd,UIUCnet,-82,5.5,12.0
1122,1437682359892,40.10414953,-88.23196527,7e:02:01:08:aa:1c,UIUCnet,-84,5.5,12.0
1123,1437682359892,40.10414953,-88.23196527,7e:02:01:08:a9:d6,UIUCnet,-89,5.5,12.0
1124,1437682359892,40.10414953,-88.23196527,7e:08:01:08:8a:7f,eduroam,-77,5.5,12.0
1125,1437682359892,40.10414953,-88.23196527,7e:08:01:08:8a:9a,eduroam,-78,5.5,12.0
1126,1437682359892,40.10414953,-88.23196527,7e:04:01:08:8a:9a,IllinoisNet,-80,5.5,12.0
1128,1437682359892,40.10414953,-88.23196527,7e:08:01:08:a9:d6,eduroam,-86,5.5,12.0
1131,1437682359892,40.10414953,-88.23196527,7e:02:01:08:8a:7f,UIUCnet,-78,5.5,12.0
1132,1437682359892,40.10414953,-88.23196527,7e:02:01:08:8a:9a,UIUCnet,-81,5.5,12.0
1134,1437682359892,40.10414953,-88.23196527,7e:08:01:08:aa:1e,eduroam,-78,5.5,12.0
1135,1437682359892,40.10414953,-88.23196527,7e:04:01:08:aa:1e,IllinoisNet,-80,5.5,12.0
1137,1437682359892,40.10414953,-88.23196527,7e:08:01:08:82:0b,eduroam,-87,5.5,12.0
1138,1437682359892,40.10414953,-88.23196527,7e:04:01:08:82:0b,IllinoisNet,-89,5.5,12.0
1139,1437682359892,40.10414953,-88.23196527,7e:02:01:08:aa:1e,UIUCnet,-78,5.5,12.0
1140,1437682359892,40.10414953,-88.23196527,7e:02:01:08:a9:d9,UIUCnet,-85,5.5,12.0
1141,1437682359892,40.10414953,-88.23196527,7e:02:01:08:82:0b,UIUCnet,-86,5.5,12.0
1142,1437682359892,40.10414953,-88.23196527,00:0c:e6:a2:39:0c,UIpublicWiFi,-86,5.5,12.0
1146,1437682367036,40.104501,-88.2334234,7e:04:01:08:a6:bd,IllinoisNet,-84,0.0,34.5
1147,1437682367036,40.104501,-88.2334234,7e:08:01:08:a6:bd,eduroam,-83,0.0,34.5
1148,1437682367036,40.104501,-88.2334234,7e:04:01:08:a9:d6,IllinoisNet,-85,0.0,34.5
1149,1437682367036,40.104501,-88.2334234,7e:02:01:08:a6:bd,UIUCnet,-82,0.0,34.5
1150,1437682367036,40.104501,-88.2334234,7e:02:01:08:a9:d6,UIUCnet,-89,0.0,34.5
1151,1437682367036,40.104501,-88.2334234,7e:08:01:08:8a:7f,eduroam,-88,0.0,34.5
1152,1437682367036,40.104501,-88.2334234,7e:08:01:08:8a:9a,eduroam,-78,0.0,34.5
1153,1437682367036,40.104501,-88.2334234,7e:04:01:08:8a:9a,IllinoisNet,-80,0.0,34.5
1155,1437682367036,40.104501,-88.2334234,7e:08:01:08:a9:d6,eduroam,-86,0.0,34.5
1158,1437682367036,40.104501,-88.2334234,7e:02:01:08:8a:7f,UIUCnet,-78,0.0,34.5
1159,1437682367036,40.104501,-88.2334234,7e:02:01:08:8a:9a,UIUCnet,-81,0.0,34.5
1161,1437682367036,40.104501,-88.2334234,7e:08:01:08:aa:1e,eduroam,-78,0.0,34.5
1162,1437682367036,40.104501,-88.2334234,7e:04:01:08:aa:1e,IllinoisNet,-80,0.0,34.5
1164,1437682367036,40.104501,-88.2334234,7e:08:01:08:82:0b,eduroam,-87,0.0,34.5
1165,1437682367036,40.104501,-88.2334234,7e:04:01:08:82:0b,IllinoisNet,-89,0.0,34.5
1166,1437682367036,40.104501,-88.2334234,7e:02:01:08:aa:1e,UIUCnet,-78,0.0,34.5
1167,1437682367036,40.104501,-88.2334234,7e:02:01:08:a9:d9,UIUCnet,-88,0.0,34.5
1168,1437682367036,40.104501,-88.2334234,7e:02:01:08:82:0b,UIUCnet,-86,0.0,34.5
1169,1437682367036,40.104501,-88.2334234,00:0c:e6:a2:39:0c,UIpublicWiFi,-86,0.0,34.5
1170,1437682367036,40.104501,-88.2334234,00:0c:e6:a2:02:a1,IllinoisNet,-81,0.0,34.5
1171,1437682367036,40.104501,-88.2334234,00:0c:e6:a2:9c:44,eduroam,-84,0.0,34.5
1172,1437682367036,40.104501,-88.2334234,5e:05:01:0b:8d:93,IllinoisNet,-86,0.0,34.5
1173,1437682367036,40.104501,-88.2334234,5e:07:01:0b:8d:93,eduroam,-86,0.0,34.5
1174,1437682367036,40.104501,-88.2334234,7e:08:01:08:a7:09,eduroam,-89,0.0,34.5
1175,1437682367036,40.104501,-88.2334234,7e:08:01:08:a9:d9,eduroam,-89,0.0,34.5
1176,1437682367036,40.104501,-88.2334234,7e:04:01:08:a9:d9,IllinoisNet,-90,0.0,34.5
1177,1437682374628,40.10408921,-88.23099131,7e:08:01:08:8a:7f,eduroam,-88,5.5,12.0
1179,1437682374628,40.10408921,-88.23099131,7e:08:01:08:aa:1e,eduroam,-86,5.5,12.0
1180,1437682374628,40.10408921,-88.23099131,7e:04:01:08:aa:1e,IllinoisNet,-80,5.5,12.0
1182,1437682374628,40.10408921,-88.23099131,7e:08:01:08:82:0b,eduroam,-87,5.5,12.0
1183,1437682374628,40.10408921,-88.23099131,7e:04:01:08:82:0b,IllinoisNet,-89,5.5,12.0
1184,1437682374628,40.10408921,-88.23099131,7e:02:01:08:aa:1e,UIUCnet,-78,5.5,12.0
1185,1437682374628,40.10408921,-88.23099131,7e:02:01:08:a9:d9,UIUCnet,-88,5.5,12.0
1186,1437682374628,40.10408921,-88.23099131,7e:02:01:08:82:0b,UIUCnet,-86,5.5,12.0
1187,1437682374628,40.10408921,-88.23099131,00:0c:e6:a2:39:0c,UIpublicWiFi,-83,5.5,12.0
1188,1437682374628,40.10408921,-88.23099131,00:0c:e6:a2:02:a1,IllinoisNet,-81,5.5,12.0
1189,1437682374628,40.10408921,-88.23099131,00:0c:e6:a2:9c:44,eduroam,-84,5.5,12.0
1190,1437682374628,40.10408921,-88.23099131,5e:05:01:0b:8d:93,IllinoisNet,-86,5.5,12.0
1191,1437682374628,40.10408921,-88.23099131,5e:07:01:0b:8d:93,eduroam,-86,5.5,12.0
1192,1437682374628,40.10408921,-88.23099131,7e:08:01:08:a7:09,eduroam,-89,5.5,12.0
1193,1437682374628,40.10408921,-88.23099131,7e:08:01:08:a9:d9,eduroam,-89,5.5,12.0
1194,1437682374628,40.10408921,-88.23099131,7e:04:01:08:a9:d9,IllinoisNet,-90,5.5,12.0
1195,1437682374628,40.10408921,-88.23099131,7e:08:01:08:8a:a6,eduroam,-83,5.5,12.0
1196,1437682374628,40.10408921,-88.23099131,7e:02:01:08:8a:a6,UIUCnet,-83,5.5,12.0
1197,1437682381246,40.1041136,-88.23045449,7e:08:01:08:8a:7f,eduroam,-88,4.5,13.0
1198,1437682381246,40.1041136,-88.23045449,7e:08:01:08:aa:1e,eduroam,-86,4.5,13.0
1200,1437682381246,40.1041136,-88.23045449,7e:02:01:08:a9:d9,UIUCnet,-88,4.5,13.0
1201,1437682381246,40.1041136,-88.23045449,00:0c:e6:a2:39:0c,UIpublicWiFi,-83,4.5,13.0
1202,1437682381246,40.1041136,-88.23045449,00:0c:e6:a2:02:a1,IllinoisNet,-81,4.5,13.0
1203,1437682381246,40.1041136,-88.23045449,00:0c:e6:a2:9c:44,eduroam,-84,4.5,13.0
1204,1437682381246,40.1041136,-88.23045449,5e:05:01:0b:8d:93,IllinoisNet,-86,4.5,13.0
1205,1437682381246,40.1041136,-88.23045449,5e:07:01:0b:8d:93,eduroam,-87,4.5,13.0
1206,1437682381246,40.1041136,-88.23045449,7e:08:01:08:a7:09,eduroam,-89,4.5,13.0
1207,1437682381246,40.1041136,-88.23045449,7e:08:01:08:a9:d9,eduroam,-89,4.5,13.0
1208,1437682381246,40.1041136,-88.23045449,7e:04:01:08:a9:d9,IllinoisNet,-90,4.5,13.0
1209,1437682381246,40.1041136,-88.23045449,7e:08:01:08:8a:a6,eduroam,-83,4.5,13.0
1210,1437682381246,40.1041136,-88.23045449,7e:02:01:08:8a:a6,UIUCnet,-83,4.5,13.0
1211,1437682392775,40.10413904,-88.22981785,7e:08:01:08:aa:1e,eduroam,-86,5.25,17.0
1213,1437682392775,40.10413904,-88.22981785,00:0c:e6:a2:39:0c,UIpublicWiFi,-83,5.25,17.0
1214,1437682392775,40.10413904,-88.22981785,5e:05:01:0b:8d:93,IllinoisNet,-70,5.25,17.0
1215,1437682392775,40.10413904,-88.22981785,5e:07:01:0b:8d:93,eduroam,-70,5.25,17.0
1216,1437682392775,40.10413904,-88.22981785,7e:08:01:08:8a:a6,eduroam,-83,5.25,17.0
1217,1437682392775,40.10413904,-88.22981785,7e:02:01:08:8a:a6,UIUCnet,-83,5.25,17.0
1218,1437682392775,40.10413904,-88.22981785,00:0c:e6:22:96:ba,IllinoisNet,-75,5.25,17.0
1219,1437682392775,40.10413904,-88.22981785,00:0c:e6:22:cf:bc,eduroam,-76,5.25,17.0
1220,1437682392775,40.10413904,-88.22981785,26:02:02:0b:8e:09,eduroam,-84,5.25,17.0
1221,1437682392775,40.10413904,-88.22981785,26:01:02:0b:8e:09,IllinoisNet,-86,5.25,17.0
1222,1437682392775,40.10413904,-88.22981785,5e:02:01:0b:8d:93,UIUCnet,-71,5.25,17.0
1223,1437682392775,40.10413904,-88.22981785,00:0c:e6:22:1e:d0,UIUCnet,-73,5.25,17.0
1224,1437682392775,40.10413904,-88.22981785,26:09:02:0b:8e:09,UIUCnet,-84,5.25,17.0
1225,1437682392775,40.10413904,-88.22981785,00:0c:e6:82:fb:a1,UIpublicWiFi,-84,5.25,17.0
1226,1437682393678,40.10412969,-88.22970957,5e:05:01:0b:8d:93,IllinoisNet,-70,5.25,15.0
1227,1437682393678,40.10412969,-88.22970957,5e:07:01:0b:8d:93,eduroam,-70,5.25,15.0
1228,1437682393678,40.10412969,-88.22970957,00:0c:e6:22:96:ba,IllinoisNet,-75,5.25,15.0
1229,1437682393678,40.10412969,-88.22970957,00:0c:e6:22:cf:bc,eduroam,-76,5.25,15.0
1230,1437682393678,40.10412969,-88.22970957,26:02:02:0b:8e:09,eduroam,-83,5.25,15.0
