40.11041424 -88.2238403 78.44117647058823
40.10414161 -88.2274131 75.75
40.10415358 -88.22260578 78.25
40.10346976 -88.22165166 87.66666666666667
40.10532983 -88.22354906 81.91304347826087
40.11154463 -88.22561784 79.0
40.10424761 -88.23648301 77.6
40.10299821 -88.22198693 86.22222222222223
40.10072294 -88.22334375 84.18181818181819
40.10130626 -88.22199262 87.33333333333333
40.10283099 -88.22197366 86.22222222222223
40.10069519 -88.22234315 87.16666666666667
40.1034953 -88.22155695 87.66666666666667
40.10072021 -88.22355153 86.7
40.10898977 -88.22798682 77.96875
40.11628061 -88.22504207 81.0
40.10985257 -88.22387148 80.84375
40.10670205 -88.23358085 84.25
40.10695708 -88.23115006 82.28571428571429
40.11510916 -88.22576121 85.42857142857143
40.10691988 -88.23134761 80.54545454545455
40.10496231 -88.22052926 83.125
40.11629631 -88.2251283 81.0
40.11445657 -88.22605742 81.04
40.10390086 -88.22201801 82.66666666666667
40.10307329 -88.22199133 84.63636363636364
40.11457543 -88.22403883 83.66666666666667
40.10066211 -88.22627794 81.46153846153847
40.10417112 -88.22942344 79.68
40.10202426 -88.23023184 80.44117647058823
40.10348091 -88.22176733 85.0
40.1014106 -88.22714588 77.06451612903226
40.10344498 -88.22198991 82.33333333333333
40.10491833 -88.21994745 77.88888888888889
40.10224786 -88.22765008 78.75
40.10412924 -88.22489469 80.33333333333333
40.11256361 -88.22555603 76.0375
40.10592794 -88.22373324 79.5
40.1102443 -88.22383592 80.92857142857143
40.10416877 -88.22221667 84.0
40.10414795 -88.22628165 77.63636363636364
40.11361777 -88.22561734 75.31746031746032
40.10416713 -88.22246887 82.83333333333333
40.10411677 -88.22340605 77.53846153846153
40.10366125 -88.21961947 85.0
40.11481949 -88.22574803 76.88235294117646
40.10340834 -88.22259929 82.0
40.1041239 -88.23258507 78.13636363636364
40.10329394 -88.22559367 82.62857142857143
40.11228099 -88.22574828 78.03921568627452
40.10269193 -88.22573506 78.76
40.10497421 -88.22056152 82.16666666666667
40.1069222 -88.23006306 83.71428571428571
40.10072261 -88.22305801 84.18181818181819
40.1053234 -88.22318135 82.88235294117646
40.10787689 -88.22759097 81.75
40.1006468 -88.226715 80.625
40.10342751 -88.22009941 83.33333333333333
40.11455715 -88.22850016 85.0
40.10070218 -88.2222362 87.16666666666667
40.10409066 -88.22478821 80.0909090909091
40.10307329 -88.22199133 86.33333333333333
40.10639591 -88.22380147 79.0
40.10855398 -88.22764096 77.5
40.10890976 -88.22383151 82.66666666666667
40.1006337 -88.22761154 74.77777777777777
40.1049624 -88.22052885 80.6
40.11491617 -88.22702786 78.89830508474576
40.10711555 -88.22754156 79.24
40.10365986 -88.22197963 82.6
40.11503149 -88.22700769 79.06976744186046
40.11351045 -88.22616805 77.18181818181819
40.11298137 -88.22387603 78.36666666666666
40.10416877 -88.22221667 84.0
40.10070351 -88.22268093 85.76923076923077
40.10313532 -88.2256878 79.125
40.10339927 -88.22248014 82.0
40.10067828 -88.22521009 80.4
40.10531376 -88.22339651 81.84
40.10408921 -88.23099131 85.33333333333333
40.10071831 -88.22399269 85.10526315789474
40.10059205 -88.22721893 75.53846153846153
40.10059205 -88.22721893 72.81818181818181
40.10731679 -88.22386143 84.75
40.10690845 -88.23143363 80.16
40.11447874 -88.22673867 81.29268292682927
40.10070814 -88.22288173 84.05882352941177
40.1151779 -88.22750199 79.43010752688173
40.11472511 -88.22754626 81.1038961038961
40.11207721 -88.22554885 77.86666666666666
40.10353064 -88.21979628 84.1
