17323,1447365121005,25.71111355,-80.28365643,00:0c:e6:19:a3:07,eduroam,-67,0.0,9.0,0.0
17324,1447365121005,25.71111355,-80.28365643,00:0c:e6:19:a3:03,UHealth,-69,0.0,9.0,0.0
17326,1447365121005,25.71111355,-80.28365643,00:0c:e6:19:a3:08,CanesGuest,-67,0.0,9.0,0.0
17327,1447365121005,25.71111355,-80.28365643,00:0c:e6:19:a3:06,SecureCanes,-71,0.0,9.0,0.0
17328,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:e5:a2,eduroam,-77,0.0,9.0,0.0
17329,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:e5:a1,UHealth,-76,0.0,9.0,0.0
17330,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:e5:a4,SecureCanes,-77,0.0,9.0,0.0
17332,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:e5:a3,CanesGuest,-79,0.0,9.0,0.0
17336,1447365121005,25.71111355,-80.28365643,94:b4:0f:11:0a:22,eduroam,-82,0.0,9.0,0.0
17337,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:f6:61,UHealth,-77,0.0,9.0,0.0
17338,1447365121005,25.71111355,-80.28365643,94:b4:0f:11:0a:24,SecureCanes,-83,0.0,9.0,0.0
17339,1447365121005,25.71111355,-80.28365643,94:b4:0f:11:0a:21,UHealth,-82,0.0,9.0,0.0
17340,1447365121005,25.71111355,-80.28365643,00:0c:e6:18:73:07,eduroam,-85,0.0,9.0,0.0
17342,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:f6:63,CanesGuest,-78,0.0,9.0,0.0
17343,1447365121005,25.71111355,-80.28365643,94:b4:0f:11:0a:23,CanesGuest,-79,0.0,9.0,0.0
17344,1447365121005,25.71111355,-80.28365643,00:0c:e6:18:32:08,CanesGuest,-84,0.0,9.0,0.0
17345,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:f6:62,eduroam,-83,0.0,9.0,0.0
17346,1447365121005,25.71111355,-80.28365643,94:b4:0f:10:f6:64,SecureCanes,-83,0.0,9.0,0.0
17347,1447365123903,25.7111236,-80.28366099,00:0c:e6:19:a3:07,eduroam,-67,0.0,3.0,0.0
17348,1447365123903,25.7111236,-80.28366099,00:0c:e6:19:a3:03,UHealth,-69,0.0,3.0,0.0
17349,1447365123903,25.7111236,-80.28366099,00:0c:e6:19:a3:08,CanesGuest,-67,0.0,3.0,0.0
17350,1447365123903,25.7111236,-80.28366099,00:0c:e6:19:a3:06,SecureCanes,-71,0.0,3.0,0.0
17351,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:e5:a2,eduroam,-77,0.0,3.0,0.0
17352,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:e5:a1,UHealth,-78,0.0,3.0,0.0
17353,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:e5:a4,SecureCanes,-78,0.0,3.0,0.0
17354,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:e5:a3,CanesGuest,-79,0.0,3.0,0.0
17357,1447365123903,25.7111236,-80.28366099,94:b4:0f:11:0a:22,eduroam,-84,0.0,3.0,0.0
17358,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:f6:61,UHealth,-82,0.0,3.0,0.0
17359,1447365123903,25.7111236,-80.28366099,94:b4:0f:11:0a:24,SecureCanes,-85,0.0,3.0,0.0
17360,1447365123903,25.7111236,-80.28366099,94:b4:0f:11:0a:21,UHealth,-85,0.0,3.0,0.0
17361,1447365123903,25.7111236,-80.28366099,00:0c:e6:18:73:07,eduroam,-85,0.0,3.0,0.0
17363,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:f6:63,CanesGuest,-84,0.0,3.0,0.0
17364,1447365123903,25.7111236,-80.28366099,94:b4:0f:11:0a:23,CanesGuest,-86,0.0,3.0,0.0
17365,1447365123903,25.7111236,-80.28366099,00:0c:e6:18:32:08,CanesGuest,-84,0.0,3.0,0.0
17366,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:f6:62,eduroam,-85,0.0,3.0,0.0
17367,1447365123903,25.7111236,-80.28366099,94:b4:0f:10:f6:64,SecureCanes,-84,0.0,3.0,0.0
17368,1447365127529,25.71111971,-80.28364685,00:0c:e6:19:a3:07,eduroam,-80,0.0,5.0,0.0
17369,1447365127529,25.71111971,-80.28364685,00:0c:e6:19:a3:03,UHealth,-80,0.0,5.0,0.0
17370,1447365127529,25.71111971,-80.28364685,00:0c:e6:19:a3:08,CanesGuest,-80,0.0,5.0,0.0
17371,1447365127529,25.71111971,-80.28364685,00:0c:e6:19:a3:06,SecureCanes,-80,0.0,5.0,0.0
17372,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:e5:a2,eduroam,-75,0.0,5.0,0.0
17373,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:e5:a1,UHealth,-76,0.0,5.0,0.0
17374,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:e5:a4,SecureCanes,-77,0.0,5.0,0.0
17375,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:e5:a3,CanesGuest,-76,0.0,5.0,0.0
17378,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:22,eduroam,-78,0.0,5.0,0.0
17379,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:f6:61,UHealth,-85,0.0,5.0,0.0
17380,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:24,SecureCanes,-77,0.0,5.0,0.0
17381,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:21,UHealth,-78,0.0,5.0,0.0
17382,1447365127529,25.71111971,-80.28364685,00:0c:e6:18:73:07,eduroam,-85,0.0,5.0,0.0
17384,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:f6:63,CanesGuest,-84,0.0,5.0,0.0
17385,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:23,CanesGuest,-77,0.0,5.0,0.0
17386,1447365127529,25.71111971,-80.28364685,00:0c:e6:18:32:08,CanesGuest,-84,0.0,5.0,0.0
17387,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:f6:62,eduroam,-85,0.0,5.0,0.0
17388,1447365127529,25.71111971,-80.28364685,94:b4:0f:10:f6:64,SecureCanes,-85,0.0,5.0,0.0
17389,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:31,eduroam,-80,0.0,5.0,0.0
17390,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:30,UHealth,-81,0.0,5.0,0.0
17392,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:33,SecureCanes,-82,0.0,5.0,0.0
17394,1447365127529,25.71111971,-80.28364685,94:b4:0f:11:0a:32,CanesGuest,-78,0.0,5.0,0.0
17396,1447365131530,25.71110277,-80.28364038,00:0c:e6:19:a3:07,eduroam,-74,0.0,5.0,0.0
17397,1447365131530,25.71110277,-80.28364038,00:0c:e6:19:a3:03,UHealth,-71,0.0,5.0,0.0
17398,1447365131530,25.71110277,-80.28364038,00:0c:e6:19:a3:08,CanesGuest,-72,0.0,5.0,0.0
17399,1447365131530,25.71110277,-80.28364038,00:0c:e6:19:a3:06,SecureCanes,-73,0.0,5.0,0.0
17400,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:e5:a2,eduroam,-73,0.0,5.0,0.0
17401,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:e5:a1,UHealth,-73,0.0,5.0,0.0
17402,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:e5:a4,SecureCanes,-74,0.0,5.0,0.0
17403,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:e5:a3,CanesGuest,-75,0.0,5.0,0.0
17405,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:22,eduroam,-84,0.0,5.0,0.0
17406,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:f6:61,UHealth,-84,0.0,5.0,0.0
17407,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:24,SecureCanes,-84,0.0,5.0,0.0
17408,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:21,UHealth,-83,0.0,5.0,0.0
17409,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:f6:63,CanesGuest,-86,0.0,5.0,0.0
17410,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:23,CanesGuest,-77,0.0,5.0,0.0
17411,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:f6:62,eduroam,-84,0.0,5.0,0.0
17412,1447365131530,25.71110277,-80.28364038,94:b4:0f:10:f6:64,SecureCanes,-84,0.0,5.0,0.0
17413,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:31,eduroam,-80,0.0,5.0,0.0
17414,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:30,UHealth,-81,0.0,5.0,0.0
17416,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:33,SecureCanes,-82,0.0,5.0,0.0
17418,1447365131530,25.71110277,-80.28364038,94:b4:0f:11:0a:32,CanesGuest,-78,0.0,5.0,0.0
17420,1447365135040,25.71108981,-80.28363548,00:0c:e6:19:a3:07,eduroam,-74,0.0,6.0,0.0
17421,1447365135040,25.71108981,-80.28363548,00:0c:e6:19:a3:03,UHealth,-75,0.0,6.0,0.0
17422,1447365135040,25.71108981,-80.28363548,00:0c:e6:19:a3:08,CanesGuest,-73,0.0,6.0,0.0
17423,1447365135040,25.71108981,-80.28363548,00:0c:e6:19:a3:06,SecureCanes,-73,0.0,6.0,0.0
17424,1447365135040,25.71108981,-80.28363548,94:b4:0f:10:e5:a2,eduroam,-69,0.0,6.0,0.0
17425,1447365135040,25.71108981,-80.28363548,94:b4:0f:10:e5:a1,UHealth,-69,0.0,6.0,0.0
17426,1447365135040,25.71108981,-80.28363548,94:b4:0f:10:e5:a4,SecureCanes,-70,0.0,6.0,0.0
17427,1447365135040,25.71108981,-80.28363548,94:b4:0f:10:e5:a3,CanesGuest,-71,0.0,6.0,0.0
